ts,embb_rate,urllc_rate,mmtc_rate,action,layer,reason,embb_bps,embb_ewma,embb_slope,urllc_rtt,predicted_urllc_rtt
2025-12-25T19:07:11.239061Z,25mbit,10mbit,800kbit,none,,,8480,13253,229,0.642,6.364
2025-12-25T19:07:11.739186Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,17552,14542,-1711,0.636,3.444
2025-12-25T19:07:12.238260Z,25mbit,10mbit,800kbit,none,,,5920,11956,-3454,0.636,6.255
2025-12-25T19:07:12.738866Z,25mbit,10mbit,800kbit,none,,,24592,15746,447,0.160,8.560
2025-12-25T19:07:13.239124Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,7920,13398,145,0.164,5.655
2025-12-25T19:07:13.738957Z,25mbit,10mbit,800kbit,none,,,20960,15667,1124,0.161,4.925
2025-12-25T19:07:14.240255Z,25mbit,10mbit,800kbit,none,,,7520,13223,1266,0.164,4.807
2025-12-25T19:07:14.838328Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,22960,16144,397,0.184,6.006
2025-12-25T19:07:15.238447Z,25mbit,10mbit,800kbit,none,,,7920,13676,278,0.184,4.508
2025-12-25T19:07:15.739143Z,25mbit,10mbit,800kbit,none,,,18960,15261,-405,0.183,6.508
2025-12-25T19:07:16.240980Z,25mbit,10mbit,800kbit,none,,,5920,12459,-763,0.183,4.512
2025-12-25T19:07:16.738828Z,25mbit,10mbit,800kbit,none,,,24592,16099,-45,0.189,3.335
2025-12-25T19:07:17.238666Z,25mbit,10mbit,800kbit,none,,,8752,13894,218,0.186,5.067
2025-12-25T19:07:17.739099Z,25mbit,10mbit,800kbit,none,,,23792,16864,1602,0.192,6.332
2025-12-25T19:07:18.238716Z,25mbit,10mbit,800kbit,none,,,0,11804,-654,0.196,4.001
2025-12-25T19:07:18.739147Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,19680,14167,-1931,0.201,4.584
2025-12-25T19:07:19.238965Z,25mbit,10mbit,800kbit,none,,,15040,14429,534,0.199,4.313
2025-12-25T19:07:19.738373Z,25mbit,10mbit,800kbit,none,,,15872,14862,-2002,0.199,5.115
2025-12-25T19:07:20.238863Z,25mbit,10mbit,800kbit,none,,,14640,14795,2990,0.191,1.508
2025-12-25T19:07:20.739071Z,25mbit,10mbit,800kbit,none,,,13840,14508,341,0.189,3.911
2025-12-25T19:07:21.240508Z,25mbit,10mbit,800kbit,none,,,13440,14188,-241,0.162,4.365
2025-12-25T19:07:21.739172Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14443,-418,0.153,4.580
2025-12-25T19:07:22.239053Z,25mbit,10mbit,800kbit,none,,,13040,14022,-772,0.141,5.176
2025-12-25T19:07:22.739060Z,25mbit,10mbit,800kbit,none,,,15440,14447,-60,0.158,4.197
2025-12-25T19:07:23.241259Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,11840,13665,-522,0.151,4.878
2025-12-25T19:07:23.738738Z,25mbit,10mbit,800kbit,none,,,15440,14197,-245,0.159,5.801
2025-12-25T19:07:24.238348Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13040,13850,-172,0.164,6.386
2025-12-25T19:07:24.738413Z,25mbit,10mbit,800kbit,none,,,15440,14327,-120,0.179,6.205
2025-12-25T19:07:25.239147Z,25mbit,10mbit,800kbit,none,,,15040,14541,875,0.179,5.890
2025-12-25T19:07:25.738312Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,14930,732,0.168,6.411
2025-12-25T19:07:26.240552Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14483,633,0.170,7.051
2025-12-25T19:07:26.739179Z,25mbit,10mbit,800kbit,none,,,13840,14290,-36,0.170,6.411
2025-12-25T19:07:27.238378Z,25mbit,10mbit,800kbit,none,,,14272,14284,-256,0.170,6.371
2025-12-25T19:07:27.739035Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,16080,14823,-107,0.170,6.151
2025-12-25T19:07:28.239938Z,25mbit,10mbit,800kbit,none,,,12400,14096,-387,0.190,7.292
2025-12-25T19:07:28.818249Z,25mbit,10mbit,800kbit,none,,,16080,14691,401,0.189,6.605
2025-12-25T19:07:29.239155Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,12000,13884,-400,0.186,6.172
2025-12-25T19:07:29.738506Z,25mbit,10mbit,800kbit,none,,,15040,14230,-592,0.192,6.938
2025-12-25T19:07:30.238483Z,25mbit,10mbit,800kbit,none,,,15440,14593,497,0.189,6.655
2025-12-25T19:07:30.739075Z,25mbit,10mbit,800kbit,none,,,15440,14847,156,0.178,7.088
2025-12-25T19:07:31.239124Z,25mbit,10mbit,800kbit,none,,,15440,15025,1141,0.174,6.177
2025-12-25T19:07:31.738784Z,25mbit,10mbit,800kbit,none,,,15840,15269,1038,0.188,6.514
2025-12-25T19:07:32.238979Z,25mbit,10mbit,800kbit,none,,,13440,14720,127,0.264,7.552
2025-12-25T19:07:32.738292Z,25mbit,10mbit,800kbit,none,,,13840,14456,-390,0.260,6.252
2025-12-25T19:07:33.243050Z,25mbit,10mbit,800kbit,none,,,13040,14031,-993,0.244,7.199
2025-12-25T19:07:33.739087Z,25mbit,10mbit,800kbit,none,,,15440,14454,-815,0.259,5.894
2025-12-25T19:07:34.239552Z,25mbit,10mbit,800kbit,none,,,13840,14269,-450,0.250,6.805
2025-12-25T19:07:34.738400Z,25mbit,10mbit,800kbit,none,,,15440,14620,164,0.181,6.807
2025-12-25T19:07:35.238627Z,25mbit,10mbit,800kbit,none,,,15440,14866,835,0.175,6.358
2025-12-25T19:07:35.738967Z,25mbit,10mbit,800kbit,none,,,15040,14918,464,0.181,6.407
2025-12-25T19:07:36.238248Z,25mbit,10mbit,800kbit,none,,,15040,14955,685,0.401,7.162
2025-12-25T19:07:36.838947Z,25mbit,10mbit,800kbit,none,,,17680,15772,1151,0.397,6.914
2025-12-25T19:07:37.238297Z,25mbit,10mbit,800kbit,none,,,12400,14760,-105,0.856,7.181
2025-12-25T19:07:37.738795Z,25mbit,10mbit,800kbit,none,,,15840,15084,165,0.877,7.334
2025-12-25T19:07:38.240308Z,25mbit,10mbit,800kbit,none,,,13840,14711,-243,0.870,6.680
2025-12-25T19:07:38.739259Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15049,-722,0.643,6.991
2025-12-25T19:07:39.240377Z,25mbit,10mbit,800kbit,none,,,15440,15166,406,1.353,7.150
2025-12-25T19:07:39.833532Z,25mbit,10mbit,800kbit,none,,,18640,16208,1124,1.270,7.367
2025-12-25T19:07:40.239059Z,25mbit,10mbit,800kbit,none,,,11040,14658,-53,1.261,6.573
2025-12-25T19:07:40.738347Z,25mbit,10mbit,800kbit,none,,,15440,14892,-157,1.272,7.418
2025-12-25T19:07:41.239327Z,25mbit,10mbit,800kbit,none,,,15040,14936,-229,1.264,8.158
2025-12-25T19:07:41.738311Z,25mbit,10mbit,800kbit,none,,,15440,15087,-1120,0.560,7.432
2025-12-25T19:07:42.238722Z,25mbit,10mbit,800kbit,none,,,15440,15193,535,0.165,7.697
2025-12-25T19:07:42.738412Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15387,494,0.171,7.425
2025-12-25T19:07:43.240094Z,25mbit,10mbit,800kbit,none,,,13440,14803,-133,0.167,7.182
2025-12-25T19:07:43.739074Z,25mbit,10mbit,800kbit,none,,,13840,14514,-573,0.168,6.899
2025-12-25T19:07:44.239879Z,25mbit,10mbit,800kbit,none,,,15440,14791,-401,0.157,8.440
2025-12-25T19:07:44.738980Z,25mbit,10mbit,800kbit,none,,,15440,14986,-401,0.171,6.503
2025-12-25T19:07:45.240710Z,25mbit,10mbit,800kbit,none,,,14640,14882,79,0.155,7.071
2025-12-25T19:07:45.738408Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14929,415,0.190,7.158
2025-12-25T19:07:46.238486Z,25mbit,10mbit,800kbit,none,,,13440,14482,-309,0.178,7.346
2025-12-25T19:07:46.827909Z,25mbit,10mbit,800kbit,none,,,16400,15057,71,0.177,6.335
2025-12-25T19:07:47.240054Z,25mbit,10mbit,800kbit,none,,,13680,14644,-237,0.177,7.807
2025-12-25T19:07:47.738365Z,25mbit,10mbit,800kbit,none,,,15440,14883,-46,0.186,7.273
2025-12-25T19:07:48.238721Z,25mbit,10mbit,800kbit,none,,,13440,14450,-32,0.145,6.436
2025-12-25T19:07:48.738444Z,25mbit,10mbit,800kbit,none,,,15440,14747,-310,0.163,6.701
2025-12-25T19:07:49.240143Z,25mbit,10mbit,800kbit,none,,,15040,14835,190,0.170,7.158
2025-12-25T19:07:49.739111Z,25mbit,10mbit,800kbit,none,,,15440,15016,133,0.179,7.117
2025-12-25T19:07:50.238855Z,25mbit,10mbit,800kbit,none,,,15440,15143,693,0.172,6.674
2025-12-25T19:07:50.739125Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15232,485,0.185,6.643
2025-12-25T19:07:51.239664Z,25mbit,10mbit,800kbit,none,,,14640,15054,219,0.182,7.057
2025-12-25T19:07:51.738719Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15290,273,0.186,7.018
2025-12-25T19:07:52.238823Z,25mbit,10mbit,800kbit,none,,,15040,15215,71,0.186,7.648
2025-12-25T19:07:52.739200Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13840,14802,-429,0.186,6.975
2025-12-25T19:07:53.240200Z,25mbit,10mbit,800kbit,none,,,15040,14873,-180,0.185,6.405
2025-12-25T19:07:53.828432Z,25mbit,10mbit,800kbit,none,,,18240,15883,593,0.185,6.381
2025-12-25T19:07:54.241289Z,25mbit,10mbit,800kbit,none,,,10976,14411,-803,0.176,7.740
2025-12-25T19:07:54.738402Z,25mbit,10mbit,800kbit,none,,,13440,14119,-682,0.184,7.736
2025-12-25T19:07:55.238546Z,25mbit,10mbit,800kbit,none,,,13440,13915,-957,0.354,5.698
2025-12-25T19:07:55.818889Z,25mbit,10mbit,800kbit,none,,,16640,14733,-1150,0.354,5.908
2025-12-25T19:07:56.241252Z,25mbit,10mbit,800kbit,none,,,10992,13610,-800,0.340,7.437
2025-12-25T19:07:56.738705Z,25mbit,10mbit,800kbit,none,,,15440,14159,39,0.348,7.397
2025-12-25T19:07:57.238934Z,25mbit,10mbit,800kbit,none,,,15040,14423,507,0.348,4.995
2025-12-25T19:07:57.738860Z,25mbit,10mbit,800kbit,none,,,15040,14608,-124,0.354,5.614
2025-12-25T19:07:58.238845Z,25mbit,10mbit,800kbit,none,,,14640,14618,1007,0.341,8.187
2025-12-25T19:07:58.738749Z,25mbit,10mbit,800kbit,none,,,13440,14264,105,0.180,6.476
2025-12-25T19:07:59.240263Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13040,13897,-526,0.855,5.215
2025-12-25T19:07:59.738730Z,25mbit,10mbit,800kbit,none,,,15040,14240,-368,0.870,5.947
2025-12-25T19:08:00.239347Z,25mbit,10mbit,800kbit,none,,,14640,14360,-257,0.870,8.313
2025-12-25T19:08:00.739094Z,25mbit,10mbit,800kbit,none,,,15040,14564,299,0.864,5.987
2025-12-25T19:08:01.239978Z,25mbit,10mbit,800kbit,none,,,15440,14826,929,0.864,5.698
2025-12-25T19:08:01.738340Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15010,770,0.866,6.727
2025-12-25T19:08:02.238455Z,25mbit,10mbit,800kbit,none,,,14640,14899,539,0.849,7.491
2025-12-25T19:08:02.738777Z,25mbit,10mbit,800kbit,none,,,16272,15311,747,0.187,7.150
2025-12-25T19:08:03.240569Z,25mbit,10mbit,800kbit,none,,,15440,15349,523,0.187,7.250
2025-12-25T19:08:03.738751Z,25mbit,10mbit,800kbit,none,,,13440,14776,-233,0.180,6.769
2025-12-25T19:08:04.239650Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14855,-43,0.174,7.488
2025-12-25T19:08:04.739194Z,25mbit,10mbit,800kbit,none,,,13440,14431,-880,0.177,6.573
2025-12-25T19:08:05.238616Z,25mbit,10mbit,800kbit,none,,,15440,14733,-616,0.177,7.560
2025-12-25T19:08:05.738277Z,25mbit,10mbit,800kbit,none,,,13440,14345,-431,0.184,6.782
2025-12-25T19:08:06.239391Z,25mbit,10mbit,800kbit,none,,,15440,14673,-181,0.184,6.998
2025-12-25T19:08:06.738441Z,25mbit,10mbit,800kbit,none,,,13440,14303,-127,0.170,6.141
2025-12-25T19:08:07.238391Z,25mbit,10mbit,800kbit,none,,,15440,14644,-89,0.170,7.822
2025-12-25T19:08:07.739116Z,25mbit,10mbit,800kbit,none,,,15872,15012,667,0.170,7.189
2025-12-25T19:08:08.238662Z,25mbit,10mbit,800kbit,none,,,13440,14540,-132,0.180,6.625
2025-12-25T19:08:08.738397Z,25mbit,10mbit,800kbit,none,,,15840,14930,626,0.175,6.645
2025-12-25T19:08:09.240380Z,25mbit,10mbit,800kbit,none,,,13440,14483,-161,0.175,7.154
2025-12-25T19:08:09.738282Z,25mbit,10mbit,800kbit,none,,,11840,13690,-1322,0.175,7.482
2025-12-25T19:08:10.240374Z,25mbit,10mbit,800kbit,none,,,15440,14215,-325,0.175,5.658
2025-12-25T19:08:10.738729Z,25mbit,10mbit,800kbit,none,,,16000,14750,-179,0.194,6.633
2025-12-25T19:08:11.238452Z,25mbit,10mbit,800kbit,none,,,14080,14549,66,0.194,6.669
2025-12-25T19:08:11.738755Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,14936,1246,0.204,6.787
2025-12-25T19:08:12.239388Z,25mbit,10mbit,800kbit,none,,,13440,14487,272,0.199,6.433
2025-12-25T19:08:12.813246Z,25mbit,10mbit,800kbit,none,,,18240,15613,862,0.196,6.259
2025-12-25T19:08:13.239250Z,25mbit,10mbit,800kbit,none,,,11840,14481,-68,0.196,7.323
2025-12-25T19:08:13.828069Z,25mbit,10mbit,800kbit,none,,,16400,15056,120,0.196,8.234
2025-12-25T19:08:14.238358Z,25mbit,10mbit,800kbit,none,,,12480,14283,-203,0.194,5.939
2025-12-25T19:08:14.739118Z,25mbit,10mbit,800kbit,none,,,15040,14510,-1102,0.195,6.672
2025-12-25T19:08:15.240375Z,25mbit,10mbit,800kbit,none,,,15872,14919,437,0.195,6.686
2025-12-25T19:08:15.739237Z,25mbit,10mbit,800kbit,none,,,11840,13995,-1061,0.181,7.172
2025-12-25T19:08:16.239348Z,25mbit,10mbit,800kbit,none,,,14640,14188,-95,0.181,6.335
2025-12-25T19:08:16.738827Z,25mbit,10mbit,800kbit,none,,,15440,14564,53,0.186,5.165
2025-12-25T19:08:17.238745Z,25mbit,10mbit,800kbit,none,,,15040,14706,-212,0.186,7.682
2025-12-25T19:08:17.858806Z,25mbit,10mbit,800kbit,none,,,18640,15886,1891,0.323,6.164
2025-12-25T19:08:18.240045Z,25mbit,10mbit,800kbit,none,,,11840,14672,484,0.305,7.651
2025-12-25T19:08:18.738758Z,25mbit,10mbit,800kbit,none,,,13840,14422,-141,0.333,6.498
2025-12-25T19:08:19.240508Z,25mbit,10mbit,800kbit,none,,,13440,14128,-578,0.332,6.164
2025-12-25T19:08:19.738968Z,25mbit,10mbit,800kbit,none,,,15440,14521,-1365,0.336,7.392
2025-12-25T19:08:20.238488Z,25mbit,10mbit,800kbit,none,,,15440,14797,124,0.202,6.914
2025-12-25T19:08:20.828477Z,25mbit,10mbit,800kbit,none,,,16000,15158,735,0.206,6.663
2025-12-25T19:08:21.240076Z,25mbit,10mbit,800kbit,none,,,13680,14714,586,0.178,6.250
2025-12-25T19:08:21.813326Z,25mbit,10mbit,800kbit,none,,,18240,15772,1250,0.178,6.079
2025-12-25T19:08:22.241436Z,25mbit,10mbit,800kbit,none,,,11808,14582,-214,0.189,7.687
2025-12-25T19:08:22.738863Z,25mbit,10mbit,800kbit,none,,,15840,14960,-197,0.201,8.175
2025-12-25T19:08:23.238399Z,25mbit,10mbit,800kbit,none,,,13440,14504,-210,0.329,5.886
2025-12-25T19:08:23.738948Z,25mbit,10mbit,800kbit,none,,,15440,14784,-987,0.337,6.281
2025-12-25T19:08:24.240350Z,25mbit,10mbit,800kbit,none,,,15440,14981,398,0.337,7.002
2025-12-25T19:08:24.739240Z,25mbit,10mbit,800kbit,none,,,13440,14518,-441,0.341,6.925
2025-12-25T19:08:25.238747Z,25mbit,10mbit,800kbit,none,,,13440,14195,-308,0.323,6.182
2025-12-25T19:08:25.739140Z,25mbit,10mbit,800kbit,none,,,13840,14088,-696,0.310,5.079
2025-12-25T19:08:26.240404Z,25mbit,10mbit,800kbit,none,,,15872,14623,-357,0.172,7.840
2025-12-25T19:08:26.739248Z,25mbit,10mbit,800kbit,none,,,15440,14868,349,0.202,6.250
2025-12-25T19:08:27.238860Z,25mbit,10mbit,800kbit,none,,,15040,14920,724,0.189,7.129
2025-12-25T19:08:27.738967Z,25mbit,10mbit,800kbit,none,,,13440,14476,387,0.189,5.912
2025-12-25T19:08:28.243306Z,25mbit,10mbit,800kbit,none,,,13040,14045,-578,0.189,6.665
2025-12-25T19:08:28.818559Z,25mbit,10mbit,800kbit,none,,,18080,15255,387,0.198,6.199
2025-12-25T19:08:29.238686Z,25mbit,10mbit,800kbit,none,,,12800,14518,-401,0.198,7.530
2025-12-25T19:08:29.739081Z,25mbit,10mbit,800kbit,none,,,15440,14795,319,0.193,7.452
2025-12-25T19:08:30.240605Z,25mbit,10mbit,800kbit,none,,,13440,14388,343,0.205,5.419
2025-12-25T19:08:30.738341Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14584,-671,0.159,6.790
2025-12-25T19:08:31.241508Z,25mbit,10mbit,800kbit,none,,,15440,14840,321,0.159,6.910
2025-12-25T19:08:31.738338Z,25mbit,10mbit,800kbit,none,,,11840,13940,-854,0.188,7.704
2025-12-25T19:08:32.238345Z,25mbit,10mbit,800kbit,none,,,15040,14270,-118,0.188,5.783
2025-12-25T19:08:32.739002Z,25mbit,10mbit,800kbit,none,,,15040,14501,-82,0.191,5.216
2025-12-25T19:08:33.238978Z,25mbit,10mbit,800kbit,none,,,11440,13582,-1257,0.224,8.162
2025-12-25T19:08:33.738874Z,25mbit,10mbit,800kbit,none,,,13840,13660,-280,0.227,6.350
2025-12-25T19:08:34.240404Z,25mbit,10mbit,800kbit,none,,,13424,13589,-681,0.230,5.930
2025-12-25T19:08:34.738987Z,25mbit,10mbit,800kbit,none,,,15840,14264,-236,0.210,5.459
2025-12-25T19:08:35.238406Z,25mbit,10mbit,800kbit,none,,,15440,14617,1034,0.637,6.723
2025-12-25T19:08:35.738374Z,25mbit,10mbit,800kbit,none,,,13440,14263,603,0.626,7.486
2025-12-25T19:08:36.240252Z,25mbit,10mbit,800kbit,none,,,14640,14376,787,0.626,5.804
2025-12-25T19:08:36.738305Z,25mbit,10mbit,800kbit,none,,,15040,14575,311,0.624,5.705
2025-12-25T19:08:37.240021Z,25mbit,10mbit,800kbit,none,,,15440,14835,217,0.623,7.423
2025-12-25T19:08:37.739140Z,25mbit,10mbit,800kbit,none,,,15440,15016,752,0.637,7.082
2025-12-25T19:08:38.238516Z,25mbit,10mbit,800kbit,none,,,15040,15023,646,0.674,6.061
2025-12-25T19:08:38.828787Z,25mbit,10mbit,800kbit,none,,,15680,15220,644,0.674,5.957
2025-12-25T19:08:39.240949Z,25mbit,10mbit,800kbit,none,,,12784,14489,-345,0.674,7.737
2025-12-25T19:08:39.738974Z,25mbit,10mbit,800kbit,none,,,13840,14294,-721,0.654,7.642
2025-12-25T19:08:40.239990Z,25mbit,10mbit,800kbit,none,,,13840,14158,-865,0.654,6.291
2025-12-25T19:08:40.818978Z,25mbit,10mbit,800kbit,none,,,17232,15080,-140,0.687,6.676
2025-12-25T19:08:41.240141Z,25mbit,10mbit,800kbit,none,,,14080,14780,290,0.688,7.073
2025-12-25T19:08:41.739230Z,25mbit,10mbit,800kbit,none,,,13840,14498,203,0.669,8.039
2025-12-25T19:08:42.240395Z,25mbit,10mbit,800kbit,none,,,11840,13700,-457,0.205,6.231
2025-12-25T19:08:42.818652Z,25mbit,10mbit,800kbit,none,,,16480,14534,-545,0.628,5.582
2025-12-25T19:08:43.240291Z,25mbit,10mbit,800kbit,none,,,10800,13414,-1366,0.590,8.285
2025-12-25T19:08:43.738746Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14021,-476,0.594,7.334
2025-12-25T19:08:44.239978Z,25mbit,10mbit,800kbit,none,,,14640,14207,506,0.600,5.748
2025-12-25T19:08:44.838705Z,25mbit,10mbit,800kbit,none,,,19040,15657,1122,0.598,5.665
2025-12-25T19:08:45.240043Z,25mbit,10mbit,800kbit,none,,,9376,13772,358,0.176,7.418
2025-12-25T19:08:45.739038Z,25mbit,10mbit,800kbit,none,,,15040,14152,131,0.181,8.049
2025-12-25T19:08:46.238734Z,25mbit,10mbit,800kbit,none,,,11840,13459,-748,0.196,5.734
2025-12-25T19:08:46.739076Z,25mbit,10mbit,800kbit,none,,,15440,14053,-1603,0.212,5.776
2025-12-25T19:08:47.238391Z,25mbit,10mbit,800kbit,none,,,14640,14229,456,0.207,6.649
2025-12-25T19:08:47.829116Z,25mbit,10mbit,800kbit,none,,,14800,14400,247,0.212,6.575
2025-12-25T19:08:48.238315Z,25mbit,10mbit,800kbit,none,,,13680,14184,725,0.212,5.424
2025-12-25T19:08:48.739124Z,25mbit,10mbit,800kbit,none,,,15440,14561,507,0.220,4.989
2025-12-25T19:08:49.239084Z,25mbit,10mbit,800kbit,none,,,15440,14824,595,0.979,7.036
2025-12-25T19:08:49.819043Z,25mbit,10mbit,800kbit,none,,,17312,15570,1170,0.954,5.689
2025-12-25T19:08:50.240064Z,25mbit,10mbit,800kbit,none,,,12576,14672,488,0.951,6.371
2025-12-25T19:08:50.738264Z,25mbit,10mbit,800kbit,none,,,14272,14552,-8,0.953,6.533
2025-12-25T19:08:51.242236Z,25mbit,10mbit,800kbit,none,,,11440,13618,-1206,0.935,6.696
2025-12-25T19:08:51.738761Z,25mbit,10mbit,800kbit,none,,,17040,14645,-925,0.156,5.846
2025-12-25T19:08:52.240409Z,25mbit,10mbit,800kbit,none,,,11440,13683,-988,0.155,7.262
2025-12-25T19:08:52.738699Z,25mbit,10mbit,800kbit,none,,,15040,14090,-461,0.166,6.535
2025-12-25T19:08:53.239278Z,25mbit,10mbit,800kbit,none,,,14272,14144,526,0.166,5.498
2025-12-25T19:08:53.739245Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14533,-111,0.169,5.547
2025-12-25T19:08:54.239251Z,25mbit,10mbit,800kbit,none,,,15040,14685,1001,0.193,7.904
2025-12-25T19:08:54.739116Z,25mbit,10mbit,800kbit,none,,,11840,13831,-258,0.200,6.557
2025-12-25T19:08:55.241078Z,25mbit,10mbit,800kbit,none,,,13040,13594,-550,0.195,6.100
2025-12-25T19:08:55.739124Z,25mbit,10mbit,800kbit,none,,,13840,13667,-865,0.213,4.880
2025-12-25T19:08:56.240298Z,25mbit,10mbit,800kbit,none,,,13840,13719,-965,0.213,8.071
2025-12-25T19:08:56.739186Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,13635,-196,0.198,5.681
2025-12-25T19:08:57.238978Z,25mbit,10mbit,800kbit,none,,,15472,14186,592,0.198,5.695
2025-12-25T19:08:57.739413Z,25mbit,10mbit,800kbit,none,,,13440,13962,294,0.215,5.184
2025-12-25T19:08:58.240214Z,25mbit,10mbit,800kbit,none,,,15872,14535,815,0.215,7.103
2025-12-25T19:08:58.739089Z,25mbit,10mbit,800kbit,none,,,13840,14326,691,0.223,6.795
2025-12-25T19:08:59.239953Z,25mbit,10mbit,800kbit,none,,,11840,13580,-605,0.230,6.337
2025-12-25T19:08:59.739207Z,25mbit,10mbit,800kbit,none,,,15040,14018,55,0.225,5.420
2025-12-25T19:09:00.239039Z,25mbit,10mbit,800kbit,none,,,15040,14324,-210,0.225,6.695
2025-12-25T19:09:00.738720Z,25mbit,10mbit,800kbit,none,,,15440,14659,332,0.231,7.129
2025-12-25T19:09:01.239108Z,25mbit,10mbit,800kbit,none,,,15040,14773,1192,0.231,5.622
2025-12-25T19:09:01.739036Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15093,1075,0.198,6.183
2025-12-25T19:09:02.240237Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,15077,752,0.312,6.265
2025-12-25T19:09:02.739024Z,25mbit,10mbit,800kbit,none,,,15440,15186,526,0.348,7.442
2025-12-25T19:09:03.239315Z,25mbit,10mbit,800kbit,none,,,15040,15142,368,0.405,6.869
2025-12-25T19:09:03.738732Z,25mbit,10mbit,800kbit,none,,,15040,15111,18,0.427,6.205
2025-12-25T19:09:04.240021Z,25mbit,10mbit,800kbit,none,,,13440,14610,-467,0.427,7.121
2025-12-25T19:09:04.738924Z,25mbit,10mbit,800kbit,none,,,14672,14628,-557,0.448,7.148
2025-12-25T19:09:05.238968Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13040,14152,-990,0.325,6.525
2025-12-25T19:09:05.738349Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14538,-573,0.322,6.624
2025-12-25T19:09:06.240070Z,25mbit,10mbit,800kbit,none,,,13040,14088,-521,0.252,7.316
2025-12-25T19:09:06.739050Z,25mbit,10mbit,800kbit,none,,,15440,14494,-134,0.246,7.181
2025-12-25T19:09:07.240207Z,25mbit,10mbit,800kbit,none,,,15872,14907,755,0.226,6.081
2025-12-25T19:09:07.738293Z,25mbit,10mbit,800kbit,none,,,13840,14587,48,0.235,7.471
2025-12-25T19:09:08.240094Z,25mbit,10mbit,800kbit,none,,,15872,14972,883,0.198,7.437
2025-12-25T19:09:08.739187Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15112,618,0.219,6.718
2025-12-25T19:09:09.239124Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13040,14491,-416,0.193,6.598
2025-12-25T19:09:09.738923Z,25mbit,10mbit,800kbit,none,,,13440,14175,-411,0.203,6.682
2025-12-25T19:09:10.239002Z,25mbit,10mbit,800kbit,none,,,15040,14435,-537,0.191,7.175
2025-12-25T19:09:10.739234Z,25mbit,10mbit,800kbit,none,,,14272,14386,-726,0.214,5.871
2025-12-25T19:09:11.238413Z,25mbit,10mbit,800kbit,none,,,15040,14582,91,0.214,6.882
2025-12-25T19:09:11.738776Z,25mbit,10mbit,800kbit,none,,,16000,15007,831,0.192,6.698
2025-12-25T19:09:12.238296Z,25mbit,10mbit,800kbit,none,,,13680,14609,174,0.205,6.774
2025-12-25T19:09:12.739124Z,25mbit,10mbit,800kbit,none,,,15040,14738,352,0.197,6.334
2025-12-25T19:09:13.238984Z,25mbit,10mbit,800kbit,none,,,13040,14228,-353,0.197,7.851
2025-12-25T19:09:13.738285Z,25mbit,10mbit,800kbit,none,,,13840,14112,-895,0.200,7.113
2025-12-25T19:09:14.240183Z,25mbit,10mbit,800kbit,none,,,13440,13910,-698,0.200,5.843
2025-12-25T19:09:14.738719Z,25mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14249,-489,0.185,6.822
2025-12-25T19:09:15.240495Z,25mbit,10mbit,800kbit,none,,,15040,14486,257,0.185,6.500
2025-12-25T19:09:15.813109Z,25mbit,10mbit,800kbit,none,,,18640,15732,1620,0.179,5.693
2025-12-25T19:09:16.238297Z,25mbit,10mbit,800kbit,none,,,11840,14564,654,0.179,6.396
2025-12-25T19:09:16.818875Z,25mbit,10mbit,800kbit,none,,,13440,14227,-22,0.179,7.615
2025-12-25T19:09:17.240914Z,25mbit,10mbit,800kbit,none,,,11440,13391,-1095,0.179,6.359
